"amt","sogn","koen","alder","civilstand","erhverv","herred","år","sektor"
"Århus","Ølsted","mand",27,"gift","Bonde","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",55,"gift","Bonde","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",42,"gift","Bonde","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",37,"gift","Bonde","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",54,"gift","Jordejer","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",26,"ugift","Væver","Vester Lisbjerg",1801,"sekundære"
"Århus","Ølsted","mand",44,"gift","Jordejer","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",46,"gift","Jordejer","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",48,"gift","Skomager","Vester Lisbjerg",1801,"sekundære"
"Århus","Ølsted","mand",37,"gift","Bonde","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",52,"gift","Jordejer","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",40,"gift","Jordejer","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",40,"gift","Bonde","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",48,"gift","Bonde","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",50,"gift","Jordejer","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",40,"gift","Smed","Vester Lisbjerg",1801,"sekundære"
"Århus","Ølsted","mand",55,"gift","Jordejer","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",48,"gift","Bonde","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",41,"gift","Bonde","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",44,"gift","Bonde","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",42,"gift","Jordløs husmand","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",48,"gift","Bonde","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",35,"gift","Jordejer","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",20,"gift","Daglejer","Vester Lisbjerg",1801,"primære"
"Århus","Ølsted","mand",40,"gift","Jordejer","Vester Lisbjerg",1801,"primære"
"Århus","Ørting","mand",44,"gift","Bonde","Hads",1801,"primære"
"Århus","Ørting","mand",60,"gift","Daglejer","Hads",1801,"primære"
"Århus","Ørting","mand",26,"gift","Bonde","Hads",1801,"primære"
"Århus","Ørting","mand",68,"enkemand","Bonde","Hads",1801,"primære"
"Århus","Ørting","mand",67,"gift","Bonde","Hads",1801,"primære"
"Århus","Ørting","mand",52,"gift","Bonde","Hads",1801,"primære"
"Århus","Ørting","mand",49,"gift","Bonde","Hads",1801,"primære"
"Århus","Ørting","mand",56,"gift","Bonde","Hads",1801,"primære"
"Århus","Ørting","mand",58,"gift","Bonde","Hads",1801,"primære"
"Århus","Ørting","mand",61,"gift","Bonde","Hads",1801,"primære"
"Århus","Ørting","mand",41,"gift","Bonde","Hads",1801,"primære"
"Århus","Ørting","mand",53,"gift","Bonde","Hads",1801,"primære"
"Århus","Ørting","mand",58,"gift","Bonde","Hads",1801,"primære"
"Århus","Ørting","mand",60,"gift","Daglejer","Hads",1801,"primære"
"Århus","Ørting","mand",51,"gift","Bonde","Hads",1801,"primære"
"Århus","Ørting","mand",40,"gift","Daglejer","Hads",1801,"primære"
"Århus","Ørting","mand",65,"gift","Bonde","Hads",1801,"primære"
"Århus","Ørting","mand",61,"gift","Jordejer","Hads",1801,"primære"
"Århus","Ørting","mand",28,"gift","Snedker","Hads",1801,"sekundære"
"Århus","Ørting","mand",56,"gift","Jordejer","Hads",1801,"primære"
"Århus","Ørting","mand",63,"gift","Jordløs husmand","Hads",1801,"primære"
"Århus","Ørting","mand",34,"gift","Daglejer","Hads",1801,"primære"
"Århus","Ørting","mand",31,"gift","Jordejer","Hads",1801,"primære"
"Århus","Ørting","mand",48,"ugift","Jordløs husmand","Hads",1801,"primære"
"Århus","Ørting","mand",69,"gift","Jordejer","Hads",1801,"primære"
"Århus","Ørting","mand",33,"gift","Jordejer","Hads",1801,"primære"
"Århus","Ørting","mand",22,"gift","Væver","Hads",1801,"sekundære"
"Århus","Ørting","mand",74,"gift","Jordløs husmand","Hads",1801,"primære"
"Århus","Ørting","mand",56,"enkemand","Smed","Hads",1801,"sekundære"
"Århus","Ørting","mand",48,"gift","Jordejer","Hads",1801,"primære"
"Århus","Ørting","mand",37,"gift","Jordejer","Hads",1801,"primære"
"Århus","Ørting","mand",37,"gift","Jordejer","Hads",1801,"primære"
"Århus","Ørting","mand",35,"gift","Jordejer","Hads",1801,"primære"
"Århus","Ørting","mand",65,"gift","Jordløs husmand","Hads",1801,"primære"
"Århus","Ørting","mand",19,"ugift","Væver","Hads",1801,"sekundære"
"Århus","Ørting","mand",31,"gift","Daglejer","Hads",1801,"primære"
"Århus","Ørting","mand",28,"gift","Daglejer","Hads",1801,"primære"
"Århus","Ørting","mand",47,"gift","Snedker","Hads",1801,"sekundære"
"Århus","Ørting","mand",32,"gift","Daglejer","Hads",1801,"primære"
"Århus","Ørting","mand",24,"gift","Daglejer","Hads",1801,"primære"
"Århus","Åby","mand",59,"gift","Bonde","Hasle",1801,"primære"
"Århus","Åby","mand",66,"gift","Bonde","Hasle",1801,"primære"
"Århus","Åby","mand",63,"gift","Bonde","Hasle",1801,"primære"
"Århus","Åby","mand",60,"gift","Bonde","Hasle",1801,"primære"
"Århus","Åby","mand",36,"gift","Bonde","Hasle",1801,"primære"
"Århus","Åby","mand",39,"gift","Bonde","Hasle",1801,"primære"
"Århus","Åby","mand",50,"gift","Bonde","Hasle",1801,"primære"
"Århus","Åby","mand",45,"gift","Bonde","Hasle",1801,"primære"
"Århus","Åby","mand",34,"gift","Bonde","Hasle",1801,"primære"
"Århus","Åby","mand",54,"gift","Bonde","Hasle",1801,"primære"
"Århus","Åby","mand",45,"ugift","Bonde","Hasle",1801,"primære"
"Århus","Åby","mand",41,"gift","Bonde","Hasle",1801,"primære"
"Århus","Åby","mand",72,"gift","Bonde","Hasle",1801,"primære"
"Århus","Åby","mand",61,"gift","Bonde","Hasle",1801,"primære"
"Århus","Åby","mand",39,"gift","Bonde","Hasle",1801,"primære"
"Århus","Åby","mand",41,"gift","Bonde","Hasle",1801,"primære"
"Århus","Åby","mand",50,"gift","Væver","Hasle",1801,"sekundære"
"Århus","Åby","mand",47,"gift","Jordløs husmand","Hasle",1801,"primære"
"Århus","Åby","mand",47,"gift","Jordejer","Hasle",1801,"primære"
"Århus","Åby","mand",49,"gift","Jordløs husmand","Hasle",1801,"primære"
"Århus","Åby","mand",46,"gift","Jordløs husmand","Hasle",1801,"primære"
"Århus","Åby","mand",65,"gift","Jordløs husmand","Hasle",1801,"primære"
"Århus","Åby","mand",38,"gift","Jordløs husmand","Hasle",1801,"primære"
"Århus","Åby","mand",36,"gift","Jordløs husmand","Hasle",1801,"primære"
"Århus","Åby","mand",32,"gift","Væver","Hasle",1801,"sekundære"
"Århus","Åby","mand",82,"gift","Væver","Hasle",1801,"sekundære"
"Århus","Åby","mand",38,"gift","Smed","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",55,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",27,"ugift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",57,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",70,"gift","Tømrer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",17,"ugift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",63,"gift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",61,"gift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",29,"ugift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",27,"ugift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",21,"ugift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",45,"enkemand","Tømrer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",32,"ugift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",50,"gift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",63,"ugift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",55,"gift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",21,"ugift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",37,"gift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",21,"ugift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",56,"gift","Skomager","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",36,"ugift","Skomager","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",63,"gift","Smed","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",16,"ugift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",65,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",37,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",62,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",55,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",52,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",47,"enkemand","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",43,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",30,"ugift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",40,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",70,"gift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",65,"enkemand","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",34,"ugift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",64,"gift","Smed","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",20,"ugift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",63,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",52,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",75,"ugift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",32,"gift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",52,"ugift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",53,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",46,"gift","Smed","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",55,"gift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",25,"ugift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",33,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",31,"ugift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",30,"ugift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",54,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",28,"ugift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",31,"ugift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",41,"gift","Skomager","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",28,"gift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",21,"ugift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",46,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",45,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",28,"ugift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",51,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",67,"ugift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",68,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",24,"ugift","Snedker","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",30,"ugift","Snedker","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",20,"ugift","Snedker","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",18,"ugift","Snedker","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",46,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",49,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",28,"gift","Skomager","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",60,"ugift","Skomager","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",26,"gift","Skomager","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",44,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",51,"gift","Skomager","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",70,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",57,"gift","Tømrer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",50,"gift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",36,"enkemand","Tømrer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",55,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",64,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",37,"gift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",25,"ugift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",68,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",32,"ugift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",40,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",45,"gift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",42,"ugift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",26,"ugift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",53,"gift","Væver","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",50,"gift","Skomager","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",63,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",38,"gift","Hjulmand","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",50,"enkemand","Tømrer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",70,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",43,"gift","Murer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",30,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",40,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",56,"gift","Murer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",26,"ugift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",54,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",36,"gift","Smed","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",69,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",37,"gift","Tømrer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",40,"gift","Smed","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",38,"gift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",30,"gift","Skomager","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",29,"ugift","Skomager","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",25,"ugift","Skomager","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",34,"gift","Tømrer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",60,"gift","Tømrer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",64,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",40,"gift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",40,"gift","Murer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",50,"gift","Tømrer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",63,"gift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",34,"gift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",59,"gift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",64,"gift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",40,"gift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",40,"gift","Tømrer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",44,"gift","Tømrer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",66,"gift","Hjulmand","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",62,"gift","Tømrer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",70,"gift","Skomager","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",45,"gift","Skomager","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",48,"gift","Skomager","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",60,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",66,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",50,"gift","Tømrer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",36,"gift","Smed","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",34,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",58,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",38,"gift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",38,"gift","Tømrer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",60,"gift","Tømrer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",47,"gift","Tømrer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",40,"gift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",52,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",52,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",31,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",26,"gift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",46,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",80,"gift","Tømrer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",62,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",55,"gift","Tømrer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",59,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",40,"gift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",40,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",33,"gift","Købmand","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",38,"gift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",50,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",67,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",40,"gift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",36,"gift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",49,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",50,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",54,"gift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",77,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",35,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",43,"gift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",26,"ugift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",20,"ugift","Skrædder","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",30,"gift","Matros","Hasle",1801,"tertiære"
"Århus","Århus Købstad","mand",73,"gift","Tømrer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",40,"gift","Murer","Hasle",1801,"sekundære"
"Århus","Århus Købstad","mand",42,"gift","Daglejer","Hasle",1801,"primære"
"Århus","Århus Købstad","mand",51,"gift","Daglejer","Hasle",1801,"primære"
