"amt","sogn","koen","alder","civilstand","herred","år"
"Århus","Mårslet","kvinde",4,"ugift","Ning",1801
"Århus","Mårslet","mand",2,"ugift","Ning",1801
"Århus","Mårslet","mand",26,"ugift","Ning",1801
"Århus","Mårslet","kvinde",23,"ugift","Ning",1801
"Århus","Mårslet","mand",49,"gift","Ning",1801
"Århus","Mårslet","kvinde",25,"gift","Ning",1801
"Århus","Mårslet","kvinde",1,"ugift","Ning",1801
"Århus","Mårslet","kvinde",15,"ugift","Ning",1801
"Århus","Mårslet","mand",81,"gift","Ning",1801
"Århus","Mårslet","kvinde",75,"gift","Ning",1801
"Århus","Mårslet","mand",50,"gift","Ning",1801
"Århus","Mårslet","kvinde",46,"gift","Ning",1801
"Århus","Mårslet","kvinde",22,"ugift","Ning",1801
"Århus","Mårslet","kvinde",15,"ugift","Ning",1801
"Århus","Mårslet","mand",68,"gift","Ning",1801
"Århus","Mårslet","kvinde",68,"gift","Ning",1801
"Århus","Mårslet","kvinde",33,"ugift","Ning",1801
"Århus","Mårslet","mand",26,"ugift","Ning",1801
"Århus","Mårslet","mand",23,"ugift","Ning",1801
"Århus","Mårslet","mand",29,"gift","Ning",1801
"Århus","Mårslet","kvinde",30,"gift","Ning",1801
"Århus","Mårslet","mand",4,"ugift","Ning",1801
"Århus","Mårslet","mand",1,"ugift","Ning",1801
"Århus","Mårslet","mand",18,"ugift","Ning",1801
"Århus","Mårslet","kvinde",15,"ugift","Ning",1801
"Århus","Mårslet","mand",35,"gift","Ning",1801
"Århus","Mårslet","kvinde",30,"gift","Ning",1801
"Århus","Mårslet","mand",37,"ugift","Ning",1801
"Århus","Mårslet","kvinde",16,"ugift","Ning",1801
"Århus","Mårslet","mand",50,"gift","Ning",1801
"Århus","Mårslet","kvinde",50,"gift","Ning",1801
"Århus","Mårslet","kvinde",20,"ugift","Ning",1801
"Århus","Mårslet","mand",18,"ugift","Ning",1801
"Århus","Mårslet","kvinde",16,"ugift","Ning",1801
"Århus","Mårslet","mand",13,"ugift","Ning",1801
"Århus","Mårslet","mand",7,"ugift","Ning",1801
"Århus","Mårslet","mand",50,"gift","Ning",1801
"Århus","Mårslet","kvinde",32,"gift","Ning",1801
"Århus","Mårslet","mand",18,"ugift","Ning",1801
"Århus","Mårslet","kvinde",16,"ugift","Ning",1801
"Århus","Mårslet","kvinde",14,"ugift","Ning",1801
"Århus","Mårslet","kvinde",9,"ugift","Ning",1801
"Århus","Mårslet","kvinde",7,"ugift","Ning",1801
"Århus","Mårslet","mand",3,"ugift","Ning",1801
"Århus","Mårslet","mand",1,"ugift","Ning",1801
"Århus","Mårslet","mand",50,"gift","Ning",1801
"Århus","Mårslet","kvinde",45,"gift","Ning",1801
"Århus","Mårslet","mand",35,"ugift","Ning",1801
"Århus","Mårslet","kvinde",23,"ugift","Ning",1801
"Århus","Mårslet","mand",66,"gift","Ning",1801
"Århus","Mårslet","kvinde",62,"gift","Ning",1801
"Århus","Mårslet","mand",47,"gift","Ning",1801
"Århus","Mårslet","kvinde",48,"gift","Ning",1801
"Århus","Mårslet","kvinde",16,"ugift","Ning",1801
"Århus","Mårslet","kvinde",8,"ugift","Ning",1801
"Århus","Mårslet","mand",50,"gift","Ning",1801
"Århus","Mårslet","kvinde",47,"gift","Ning",1801
"Århus","Mårslet","kvinde",15,"ugift","Ning",1801
"Århus","Mårslet","kvinde",12,"ugift","Ning",1801
"Århus","Mårslet","kvinde",7,"ugift","Ning",1801
"Århus","Mårslet","kvinde",6,"ugift","Ning",1801
"Århus","Mårslet","mand",4,"ugift","Ning",1801
"Århus","Mårslet","mand",60,"gift","Ning",1801
"Århus","Mårslet","kvinde",57,"gift","Ning",1801
"Århus","Mårslet","kvinde",13,"ugift","Ning",1801
"Århus","Mårslet","mand",7,"ugift","Ning",1801
"Århus","Mårslet","mand",36,"gift","Ning",1801
"Århus","Mårslet","kvinde",26,"gift","Ning",1801
"Århus","Mårslet","kvinde",31,"ugift","Ning",1801
"Århus","Mårslet","mand",48,"ugift","Ning",1801
"Århus","Mårslet","mand",20,"ugift","Ning",1801
"Århus","Mårslet","mand",16,"ugift","Ning",1801
"Århus","Mårslet","mand",19,"ugift","Ning",1801
"Århus","Mårslet","mand",21,"ugift","Ning",1801
"Århus","Mårslet","mand",22,"ugift","Ning",1801
"Århus","Mårslet","mand",20,"ugift","Ning",1801
"Århus","Mårslet","mand",61,"ugift","Ning",1801
"Århus","Mårslet","mand",40,"ugift","Ning",1801
"Århus","Mårslet","mand",35,"ugift","Ning",1801
"Århus","Mårslet","mand",25,"ugift","Ning",1801
"Århus","Mårslet","mand",25,"ugift","Ning",1801
"Århus","Mårslet","kvinde",59,"ugift","Ning",1801
"Århus","Mårslet","kvinde",30,"ugift","Ning",1801
"Århus","Mårslet","kvinde",22,"ugift","Ning",1801
"Århus","Mårslet","kvinde",22,"ugift","Ning",1801
"Århus","Mårslet","kvinde",24,"ugift","Ning",1801
"Århus","Mårslet","kvinde",20,"ugift","Ning",1801
"Århus","Mårslet","kvinde",54,"enke","Ning",1801
"Århus","Mårslet","kvinde",23,"ugift","Ning",1801
"Århus","Mårslet","mand",48,"gift","Ning",1801
"Århus","Mårslet","mand",56,"gift","Ning",1801
"Århus","Mårslet","kvinde",45,"gift","Ning",1801
"Århus","Mårslet","mand",16,"ugift","Ning",1801
"Århus","Mårslet","mand",12,"ugift","Ning",1801
"Århus","Mårslet","kvinde",10,"ugift","Ning",1801
"Århus","Mårslet","mand",6,"ugift","Ning",1801
"Århus","Mårslet","mand",3,"ugift","Ning",1801
"Århus","Mårslet","kvinde",1,"ugift","Ning",1801
"Århus","Mårslet","kvinde",62,"enke","Ning",1801
"Århus","Mårslet","mand",65,"ugift","Ning",1801
"Århus","Mårslet","mand",38,"ugift","Ning",1801
"Århus","Mårslet","kvinde",24,"ugift","Ning",1801
"Århus","Mårslet","mand",16,"ugift","Ning",1801
"Århus","Mårslet","mand",58,"gift","Ning",1801
"Århus","Mårslet","kvinde",25,"gift","Ning",1801
"Århus","Mårslet","mand",2,"ugift","Ning",1801
"Århus","Mårslet","mand",33,"ugift","Ning",1801
"Århus","Mårslet","mand",46,"ugift","Ning",1801
"Århus","Mårslet","mand",47,"ugift","Ning",1801
"Århus","Mårslet","mand",21,"ugift","Ning",1801
"Århus","Mårslet","mand",50,"ugift","Ning",1801
"Århus","Mårslet","mand",50,"gift","Ning",1801
"Århus","Mårslet","mand",81,"enkemand","Ning",1801
"Århus","Mårslet","mand",21,"ugift","Ning",1801
"Århus","Mårslet","mand",21,"ugift","Ning",1801
"Århus","Mårslet","kvinde",44,"ugift","Ning",1801
"Århus","Mårslet","kvinde",34,"ugift","Ning",1801
"Århus","Mårslet","kvinde",32,"ugift","Ning",1801
"Århus","Mårslet","kvinde",31,"ugift","Ning",1801
"Århus","Mårslet","kvinde",24,"ugift","Ning",1801
"Århus","Mårslet","kvinde",23,"ugift","Ning",1801
"Århus","Mårslet","kvinde",23,"ugift","Ning",1801
"Århus","Mårslet","kvinde",23,"ugift","Ning",1801
"Århus","Mårslet","kvinde",21,"ugift","Ning",1801
"Århus","Mårslet","kvinde",12,"ugift","Ning",1801
"Århus","Mårslet","mand",63,"gift","Ning",1801
"Århus","Mårslet","kvinde",52,"gift","Ning",1801
"Århus","Mårslet","kvinde",16,"ugift","Ning",1801
"Århus","Mårslet","mand",28,"ugift","Ning",1801
"Århus","Mårslet","mand",48,"gift","Ning",1801
"Århus","Mårslet","kvinde",35,"gift","Ning",1801
"Århus","Mårslet","kvinde",28,"ugift","Ning",1801
"Århus","Mårslet","kvinde",11,"ugift","Ning",1801
"Århus","Mårslet","mand",1,"ugift","Ning",1801
"Århus","Nølev","mand",51,"gift","Hads",1801
"Århus","Nølev","kvinde",50,"gift","Hads",1801
"Århus","Nølev","kvinde",19,"ugift","Hads",1801
"Århus","Nølev","mand",46,"ugift","Hads",1801
